過敏性鼻炎,['allergic rhinitis'],"['耳鼻喉科', '家醫科']",['鼻'],"['打噴嚏', '眼睛癢', '耳朵癢', '鼻塞', '流鼻涕', '鼻涕倒流', '頭暈', '注意力無法集中', '黑眼圈']",https://health.udn.com/disease/sole/178
神經衰弱症,['Neurasthenia'],"['身心精神科', '神經科']","['腦部', '神經系統']","['精神倦怠', '容易疲勞', '腦力遲鈍', '健忘', '失眠', '難入睡', '多夢', '易怒', '躁動', '缺乏耐心', '頭痛', '頭脹', '頭暈目眩', '耳鳴', '肩頸僵硬', '腰痠背痛', '手腳痛', '胸悶', '食慾差', '頻尿', '腹瀉', '消化不良', '多汗', '心跳加快', '肌肉緊繃', '注意力不集中', '記憶力衰退']",https://health.udn.com/disease/sole/243
注意力不足過動症,"['(Attention-Deficit/Hyperactivity Disorder', ' ADHD)']","['兒童心智科', '兒童精神科']",['大腦前額葉'],"['注意力不集中', '過動', '衝動', '學習障礙', '對立反抗與行為規範障礙', '憂鬱症', '抽搐', '妥瑞氏症', '躁鬱症', '睡眠障礙']",https://health.udn.com/disease/sole/76159
水痘,['Varicella'],"['皮膚科', '家醫科', '感染科']",['皮膚'],"['水疱', '發燒', '食慾不振', '紅疹', '疹疱', '斑疹', '丘疹', '皮膚搔癢', '倦怠', '肌肉疼痛', '關節疼痛']",https://health.udn.com/disease/sole/9
皮膚病,['Skin-Disease'],"['皮膚科', '美容中心', '家醫科']",['皮膚'],"['皮膚紅腫', '皮膚發癢', '不明原因皮膚痛', '發疹', '鱗屑', '角質增生', '水皰', '膿', '分泌物', '皮膚硬塊', '痂皮', '皮膚顏色異變']",https://health.udn.com/disease/sole/1
溼疹,['Eczema'],"['皮膚科', '家醫科']",['皮膚'],"['成片紅斑', '皮疹對稱', '密集性小丘疹', '細微水皰', '滲液', '糜爛', '結痂', '鱗屑', '鱗屑痂', '患部暗紅', '色素沉澱', '苔蘚化', '皮膚搔癢', '皮膚變粗厚', '皸裂', '膿皰', '裂傷', '皮膚腫脹']",https://health.udn.com/disease/sole/2
蕁麻疹,['Urticaria'],"['皮膚科', '家醫科', '風濕過敏免疫科']",['皮膚'],"['皮膚充血', '皮膚發紅', '局部水腫', '皮疹', '團塊', '皮膚發炎', '皮膚搔癢', '膨疹', '組織液滲透', '紅斑', '紅腫', '全身不適', '腹痛', '腹瀉', '頭痛', '高燒', '畏寒', '乏力', '血壓下降', '關節痛']",https://health.udn.com/disease/sole/3
香港腳,"['Tinea Pedis', ""Athlete's Foot""]",['皮膚科'],"['皮膚', '足部']","['足部搔癢', '皮膚表層發白', '足部水皰', '皮屑剝落', '足部皸裂', '足部糜爛', '皮下組織腫脹', '足部皮膚角化', '足部脫皮', '腳臭', '足部紅腫']",https://health.udn.com/disease/sole/4
梅毒,['Syphilis'],"['皮膚科', '泌尿科', '感染科', '婦產科']","['皮膚', '生殖器官', '全身']","['皮膚性潰瘍', '硬下疳', '生殖器官冒發斑疹', '生殖器官冒發丘疹', '生殖器官糜爛', '生殖器官潰瘍', '皮疹', '發燒', '喉嚨痛', '全身乏力', '體重減輕', '脫髮', '頭痛', '關節炎', '骨骼好發炎性軟瘤', '慢性肉芽腫', '梅毒腫', '神經系統麻痺', '噁心', '嘔吐']",https://health.udn.com/disease/sole/5
淋病,['Gonorrhea'],"['皮膚科', '泌尿科', '婦產科', '感染科']",['生殖器官'],"['尿道不適', '解尿困難', '性交疼痛', '頻尿', '尿道化膿', '尿道口紅腫', '血尿', '喉嚨痛', '吞咽不適', '白帶增多', '下腹痛']",https://health.udn.com/disease/sole/7
帶狀疱疹,['Herpes Zoster'],"['皮膚科', '家醫科', '神經科']",['皮膚'],"['乏力', '倦怠', '食慾減退', '發燒', '患處灼熱', '碰觸痛', '發疹', '紅斑', '搔癢', '丘疹', '水泡', '水泡帶狀分布', '神經痛', '失眠', '頭痛']",https://health.udn.com/disease/sole/8
毛囊炎,['Folliculitis'],"['皮膚科', '家醫科']",['皮膚'],"['毛囊性丘疹', '丘疹中心有毛髮貫穿', '紅疹', '疹尖化膿', '膿皰', '流膿', '疤痕', '搔癢', '疼痛']",https://health.udn.com/disease/sole/12
肝斑,['Melasma'],"['皮膚科', '家醫科', '美容中心']","['皮膚', '臉']","['顏面色素沉澱', '黃褐色斑', '灰藍色班', '斑塊分布對稱', '斑塊邊界清楚', '不規則斑狀']",https://health.udn.com/disease/sole/13
牛皮癬,['Psoriasis'],"['皮膚科', '家醫科']","['皮膚', '關節']","['紅斑', '丘疹', '脫屑', '搔癢', '紅色薄膜', '點狀出血', '乾裂', '疼痛', '乾癢']",https://health.udn.com/disease/sole/14
單純皰疹,['Herpes Simplex'],"['皮膚科', '小兒科', '泌尿科', '婦產科', '家醫科']",['皮膚'],"['皮膚敏感', '搔癢', '起水泡', '灼熱感', '疼痛', '刺痛', '排尿困難', '輕微發燒', '肌肉痠', '破皮', '潰瘍', '結痂', '扁桃腺發炎']",https://health.udn.com/disease/sole/175
痤瘡,['Acne vulgaris'],['皮膚科'],['皮膚'],"['粉刺', '丘疹', '膿皰', '紅色硬凸狀結節', '囊腫']",https://health.udn.com/disease/sole/193
脂漏性皮膚炎,['脂漏性皮膚炎'],['皮膚科'],['皮膚'],"['皮膚出油', '皮膚乾燥', '發癢', '發紅', '發炎', '脫屑', '乾屑', '紅斑', '出疹', '黃色皮鱗屑', '黃褐色結痂', '搔癢', '破皮糜爛', '掉髮', '頭皮油垢']",https://health.udn.com/disease/sole/194
甲溝炎,['Paronychia'],"['皮膚科', '一般外科', '整形外科']","['足部', '手部']","['甲溝紅腫', '脹痛', '發炎', '化膿', '甲溝與指甲分開', '指甲變形', '指甲底下顏色變綠變黃', '指甲內生', '甲溝肉芽組織增生']",https://health.udn.com/disease/sole/195
雞眼,['Corn'],['皮膚科'],"['厚繭', '肉刺']","['黃白色固狀硬塊', '明顯壓痛', '走路腳底痛', '角質增生', '表皮長繭']",https://health.udn.com/disease/sole/196
股癬,['Tinea cruris'],['皮膚科'],['鼠蹊部'],"['胯下發紅', '胯下脫皮', '環狀圓形斑片', '脫屑', '丘疹', '搔癢', '水皰', '結痂', '膿包']",https://health.udn.com/disease/sole/197
狐臭,['Armpits odour'],"['皮膚科', '家醫科', '美容中心', '整形外科', '呼吸胸腔科', '神經科']",['腋下'],"['腋下異味', '黃色汗漬', '汗液黏稠', '阿摩尼亞味', '耳道溼黏']",https://health.udn.com/disease/sole/198
粉瘤,['Epidermal cyst'],"['皮膚科', '整形外科', '一般外科']",['皮膚'],"['皮膚腫塊', '觸壓具彈性', '分泌物發炎', '腫痛', '刺痛', '化膿', '流膿', '潰瘍', '異味', '角質鈣化', '纖維化']",https://health.udn.com/disease/sole/199
痱子,['Miliaria'],"['皮膚科', '小兒科']",['皮膚'],"['發紅', '起疹', '騷癢', '灼痛', '刺痛', '紅腫', '膿疱', '發炎', '脫屑', '化膿', '糜爛', '龜裂']",https://health.udn.com/disease/sole/200
酒糟性皮膚炎,['Rosacea'],['皮膚科'],"['皮膚', '臉']","['紅臉', '紅鼻子', '搔癢', '刺痛', '灼熱', '紅色丘疹', '膿皰', '眼睛乾澀', '紅眼', '結膜發炎', '眼皮發炎', '畏光', '局部纖維化', '軟組織增生', '皮膚凹凸不平']",https://health.udn.com/disease/sole/201
異位性皮膚炎,['Atopic dermatitis'],"['皮膚科', '風濕過敏免疫科']",['皮膚'],"['皮膚乾燥', '皮膚敏感', '搔癢', '紅疹', '丘疹', '脫屑', '關節部皮膚增厚', '皮膚變粗', '破皮', '滲出體液', '水泡', '結痂', '毛孔角質化']",https://health.udn.com/disease/sole/202
汗皰疹,['Pompholyx'],['皮膚科'],"['皮膚', '手部', '腳部']","['起水泡', '騷癢', '紅腫', '破皮', '脫屑', '結痂', '刺痛']",https://health.udn.com/disease/sole/203
脂肪瘤,['Lipoma'],"['皮膚科', '一般外科']",['皮膚'],"['皮下腫塊', '橘皮', '間歇痛', '吞嚥不易', '呼吸困難', '血便']",https://health.udn.com/disease/sole/204
褥瘡,"['Pressure Sore', 'Bed sore']","['皮膚科', '一般外科', '整形外科']",['皮膚'],"['疼痛', '紅腫', '起水泡', '發炎', '灼熱感', '脫皮', '無毛', '潰瘍', '化膿', '龜裂', '發黑', '發臭', '腐爛', '發燒']",https://health.udn.com/disease/sole/205
骨髓炎,['Osteomyelitis'],"['骨科', '感染科']",['骨骼'],"['骨頭疼痛', '肢體腫脹', '發燒', '畏寒']",https://health.udn.com/disease/sole/220
椎間盤突出,"['Herniation of intervertebral disc', 'HIVD']","['骨科', '神經科', '復健科']",['脊椎'],"['下背痛', '腰痛', '臀部痠痛', '背部僵硬', '坐骨神經痛', '上下肢體肌肉痙攣', '深部肌腱反射減弱', '大小便失禁', '下肢酸麻', '腿部肌肉無力萎縮', '行走困難']",https://health.udn.com/disease/sole/221
坐骨神經痛,['Sciatica'],"['骨科', '神經科', '復健科']","['下背部', '臀部', '大腿', '小腿', '足踝']","['腰痛', '下肢刺痛', '灼熱感', '麻痺感', '觸電感', '腿部無力', '肌肉萎縮']",https://health.udn.com/disease/sole/222
骨質疏鬆症,['Osteoporosis'],"['骨科', '風溼過敏免疫科', '婦產科 ']",['骨骼'],"['易骨折', '脊椎壓迫性骨折', '腕骨骨折', '髖骨骨折']",https://health.udn.com/disease/sole/223
髖部骨折,['Hip Fracture'],"['骨科', '一般外科']","['臀部', '髖部']","['鼠蹊部劇痛', '髖部劇痛', '翻身困難', '無法站立', '無法負重', '行走困難', '長短腳', '下肢外翻']",https://health.udn.com/disease/sole/224
肌腱炎,['Tendonitis'],"['復健科', '骨科', '一般外科', '神經科']","['肌腱', '關節']","['疼痛', '紅腫', '發熱', '麻木', '僵硬', '無力']",https://health.udn.com/disease/sole/62099
鈣化性肌腱炎,['Calcifying Tendinitis'],"['復健科', '骨科']","['肌腱', '關節']","['肩膀劇痛', '肩膀無力', '手臂無法抬起', '上臂疼痛']",https://health.udn.com/disease/sole/62100
肩旋轉肌袖病變,"['Frozen Shoulder', ' Subacromial Impingement', ' Rotator Cuff Tendinopathy']","['復健科', '骨科']",['肩關節'],"['肩痛', '頸痛', '肩膀僵硬', '無法舉手', '肩膀無力', '關節活動受限']",https://health.udn.com/disease/sole/62101
手指肌腱狹窄性腱鞘炎,"['Stenosing Tenosynovitis of the Flexor Tendons', 'Trigger Finger', 'Locked Finger', 'Snapping finger']","['復健科', '骨科']",['手指關節'],"['患指充血腫脹', '患部無力', '患部僵硬', '患指伸屈困難', '伸指有聲', '掌指關節痠痛']",https://health.udn.com/disease/sole/62102
腕隧道症候群,"['Carpal Tunnel Syndrome', ' CTS']","['復健科', '骨科', '神經科', '一般外科']",['腕部關節'],"['手麻', '刺痛', '腫脹灼熱', '手痠無力', '手指動作障礙']",https://health.udn.com/disease/sole/62103
肱骨外上髁炎,"['Lateral Epicondylitis', ' Tennis Elbow']","['復健科', '骨科']","['手臂', '手肘']","['肘外側痠痛', '紅腫發熱', '前臂痛', '伸肘疼痛', '手臂無力', '手肘僵硬']",https://health.udn.com/disease/sole/62104
肱骨內上髁炎,"['Medial Epicondylitis', 'Golf Elbow']","['復健科', '骨科']","['手臂', '手肘']","['肘內側痠痛', '紅腫發熱', '壓痛', '握力弱', '屈腕無力']",https://health.udn.com/disease/sole/62105
顏面神經麻痺,['Facial palsy'],['神經科'],['臉'],"['臉歪嘴斜', '無法閉眼', '眼睛乾澀', '臉部麻痺', '口水外流', '抬頭紋消失', '溢淚', '味覺異常', '聽覺異常']",https://health.udn.com/disease/sole/64010
三叉神經痛,['Trigeminal neuralgia'],['神經科'],['臉'],"['臉部疼痛', '咀嚼肌痙攣', '臉部灼熱', '臉部電擊感', '單側頭痛']",https://health.udn.com/disease/sole/64011
運動神經元病,['Motor Neuron Disease'],['神經科'],['肌肉'],"['肌肉萎縮', '肌肉抽動', '四肢無力', '吞嚥困難', '說話困難', '口齒不清', '肢體僵硬', '全身癱瘓']",https://health.udn.com/disease/sole/64012
不寧腿症候群,"['Restless Leg Syndrome', 'RLS']",['神經科'],"['兩側小腿', '足部', '大腿', '臀部', '下背部']","['腿部感覺異常', '針刺感', '搔癢感', '牽拉感', '痛感', '蟲爬感', '雙腿抽動', '麻痛', '睡不安穩', '睡眠間斷']",https://health.udn.com/disease/sole/64013
神經纖維瘤,"['Neurofibromatosis', 'NF']",['神經科'],"['皮膚', '皮下組織', '神經', '骨骼']","['皮膚咖啡牛奶斑', '腋下或腹股溝雀斑', '皮膚腫瘤', '身體腫瘤', '神經纖維瘤', '前庭神經鞘瘤', '虹膜色素缺陷瘤', '視神經膠瘤', '頭大身短', '骨骼及軟組織異常增生', '蝶骨缺陷', '長骨皮質薄化', '耳鳴', '早衰性白內障']",https://health.udn.com/disease/sole/64014
巴金森氏症,"['Parkisonism', "" Parkinson's disease"", ' PD']","['神經科', '復健科', '老年醫學科']","['腦部', '四肢']","['疲倦', '肌肉痠痛', '抽筋', '手腳顫抖', '肢體僵硬', '無力', '關節痛', '彎腰曲背', '動作遲緩', '面無表情', '口齒不清', '音調呆板', '吞嚥困難', '缺乏平衡感', '頭暈', '便祕', '胃脹', '夜晚頻尿', '排尿困難', '多汗', '心悸', '皮膚潮紅', '性功能障礙']",https://health.udn.com/disease/sole/64015
缺血性腦中風,['Ischemic Stroke'],"['神經科', '呼吸胸腔科', '心臟血管科', '復健科']","['腦', '血管']","['單側肢體無力', '單側肢體偏癱', '頭痛', '暈昡', '失語', '視力模糊', '視野缺損', '意識障礙', '運動感覺障礙', '心悸', '抽搐', '噁心嘔吐', '倦怠', '流口水', '吞嚥困難', '言語不清', '嘴歪眼斜', '大小便失禁']",https://health.udn.com/disease/sole/64016
出血性腦中風,['Hemorrhage Stroke'],"['神經科', '心臟血管科', '復健科']","['腦', '血管']","['單側肢體麻木無力', '嘴歪眼斜', '劇烈頭痛', '眩暈', '噁心嘔吐', '意識不清', '昏迷', '言語不清', '失語', '吞嚥困難', '流口水', '走路不穩', '運動失調', '複視', '視力模糊', '視野缺損', '抽搐']",https://health.udn.com/disease/sole/64017
退化性關節炎,['Osteo arthritis（OA）'],['骨科;復健科'],['關節軟骨'],"['關節酸痛無力', '關節僵硬', '足踝疼痛', '腰痠背痛', '蹲下站起困難', '關節腫大積水', '關節變形', '骨刺生成']",https://health.udn.com/disease/sole/76161
半月軟骨破裂,['Meniscus tear'],['骨科'],['膝關節軟骨'],"['膝蓋腫脹', '膝蓋僵硬', '膝蓋疼痛', '膝蓋異常聲響', '膝蓋活動不順', '蹲下困難', '伸直困難']",https://health.udn.com/disease/sole/76162
足底筋膜炎,['plantar fasciitis'],"['骨科', '復建科']","['腳底足弓', '腳跟']","['小腿緊繃', '腳跟疼痛', '腳底按壓疼痛']",https://health.udn.com/disease/sole/76163
類風濕性關節炎,"['Rheumatoid Arthritis', 'RA']",['風濕過敏免疫科'],"['四肢周邊關節', '肌肉', '肌腱', '皮膚', '眼睛', '心臟', '肺臟', '血管', '神經']","['倦怠虛弱', '精神不濟', '食慾不振', '體重減輕', '關節紅腫熱痛', '晨僵現象關節僵硬', '關節變形', '肌肉萎縮', '皮下結節', '類風濕結節', '發燒', '肌腱炎', '肌腱斷裂', '滑膜炎']",https://health.udn.com/disease/sole/284
僵直性脊椎炎,"['Ankylosing spondylitis', 'AS']",['風濕過敏免疫科'],"['脊椎', '薦腸骨關節', '脊椎周邊肌腱韌帶']","['下背痛', '臀部酸痛', '胸痛', '晨僵', '疲勞', '體重減輕', '手指腳趾腫脹疼痛', '運動範圍受限', '肌腱或韌帶與骨骼交接處發炎', '上下肢關節炎', '眼睛紅痛', '視力模糊', '畏光', '駝背']",https://health.udn.com/disease/sole/285
紅斑性狼瘡,"['Systemic Lupus Erythematosus', 'SLE']","['風濕過敏免疫科', '骨科']",['免疫系統'],"['倦怠', '發燒', '畏寒', '體重減輕', '關節痛', '關節僵硬', '肌肉痛', '肌肉無力', '掉髮', '紅斑', '雷諾氏現象', '水腫', '腹痛', '皮膚疹', '憂鬱', '噁心', '嘔吐', '蛋白尿', '血尿']",https://health.udn.com/disease/sole/286
過敏,['Hypersensitivity'],"['風濕過敏免疫科', '家醫科', '皮膚科', '小兒科', '眼科', '耳鼻喉科']","['免疫系統', '上呼吸道', '眼睛', '皮膚', '胃腸道']","['打噴嚏', '鼻癢', '鼻塞', '流鼻水', '流眼淚', '眼睛癢', '眼睛紅', '皮膚癢', '起疹', '紅腫', '咳嗽', '氣喘', '胸悶', '嘔吐', '腹悶', '腹瀉', '發燒', '頭痛', '倦怠', '睡眠品質差', '呼吸有雜音', '呼吸困難', '心跳急速加快', '胃痙攣', '腸絞痛']",https://health.udn.com/disease/sole/287
糖尿病,['Diabetes mellitus'],"['代謝內分泌科', '家醫科']",['胰臟'],"['易餓', '體重減輕', '疲倦', '口渴', '傷口久不癒合', '四肢刺痛', '四肢發麻', '視力變差', '夜尿增加']",https://health.udn.com/disease/sole/180
甲狀腺機能亢進,['Hyperthyroidism'],['代謝內分泌科'],"['頸', '甲狀腺']","['消瘦', '冒汗', '凸眼', '焦慮', '失眠', '頸部腫大', '心律不整', '手抖', '血壓上升', '心悸', '暴躁', '月經不規則', '體重減輕', '緊張', '掉髮', '腹瀉', '不易懷孕']",https://health.udn.com/disease/sole/244
風濕熱,['rheumatic fever'],['風濕過敏免疫科'],"['肌肉', '肌腱', '韌帶', '關節']","['關節紅腫熱痛', '關節僵硬', '環形紅斑', '身體發熱']",https://health.udn.com/disease/sole/283
甲狀腺機能低下,['Hypothyroidism'],['代謝內分泌科'],"['頸', '甲狀腺']","['嗜睡', '心跳變慢', '畏寒', '皮膚粗糙', '體重增加', '水腫', '便秘', '昏迷', '疲倦']",https://health.udn.com/disease/sole/245
橋本氏甲狀腺炎,"[""Hashimoto's thyroiditis""]",['代謝內分泌科'],"['頸', '甲狀腺']","['疲倦', '怕冷', '便秘', '貧血', '肌肉關節疼痛', '膽固醇升高']",https://health.udn.com/disease/sole/246
亞臨床甲狀腺低能症,['subclinical hypothyroidism'],['代謝內分泌科'],"['頸', '甲狀腺']","['疲倦', '怕冷', '便秘', '症狀輕微的疲倦', '嗜睡']",https://health.udn.com/disease/sole/247
亞急性甲狀腺炎,['Subacute thyroiditis'],['代謝內分泌科'],"['頸', '甲狀腺']","['喉嚨痛', '吞嚥疼痛', '全身痠痛', '倦怠', '發燒', '手抖', '失眠', '食欲不振', '心悸', '盜汗', '頸部腫大', '聲音沙啞', '肌肉關節疼痛', '緊張']",https://health.udn.com/disease/sole/248
甲狀腺結節,['Thyroid Nodule'],['代謝內分泌科'],"['頸', '甲狀腺']","['頸部腫大', '頸部腫塊', '體重減輕', '失眠', '暴躁']",https://health.udn.com/disease/sole/249
甲狀腺毒性週期性麻痺,['thyrotoxic perioidic paralysis'],['代謝內分泌科'],"['頸', '甲狀腺']","['體重減輕', '手抖', '焦慮', '心悸', '四肢無力', '頭暈', '惡心']",https://health.udn.com/disease/sole/250
甲狀腺風暴,['thyrotoxic crisis'],['代謝內分泌科'],"['頸', '甲狀腺']","['高燒', '心悸', '疲倦', '焦慮', '盜汗', '腹瀉', '惡心', '嘔吐', '黃疸', '嗜睡', '心房顫動', '高血壓', '心律不整', '肺水腫']",https://health.udn.com/disease/sole/251
第1型糖尿病,"['Type 1 diabetes', 'insulin-dependent diabetes mellitus']","['內分泌新陳代謝科', '小兒科']",['胰臟'],"['倦怠', '夜尿', '尿床', '腹痛', '嘔吐', '脫水', '多喝', '多吃', '多尿', '體重減輕', '呼吸急促', '意識喪失']",https://health.udn.com/disease/sole/252
感冒,['common cold'],"['耳鼻喉科', '家醫科']","['咽喉', '鼻']","['打噴嚏', '咳嗽', '流鼻涕', '鼻塞', '頭痛', '喉嚨痛']",https://health.udn.com/disease/sole/177
流行性感冒,['Influenza'],"['家醫科', '耳鼻喉科', '內科']","['咽喉', '鼻']","['發燒', '打噴嚏', '咳嗽', '流鼻涕', '鼻塞', '頭痛', '喉嚨痛', '全身痠痛']",https://health.udn.com/disease/sole/171
愛滋病,"['Acquired Immunodeficiency Syndrome', 'AIDS']",['感染科'],['免疫系統'],"['發燒', '腹瀉', '畏寒', '夜間盜汗', '體重減輕', '咳嗽', '呼吸困難', '氣喘', '淋巴腺腫大', '脾臟腫大', '口腔潰瘍', '牙齦炎', '頭痛']",https://health.udn.com/disease/sole/226
德國麻疹,['Rubella'],"['感染科', '皮膚科', '小兒科']",['皮膚'],"['發燒', '疲倦', '頭痛', '鼻咽炎', '結膜炎', '咽喉疼痛', '關節痛', '全身發疹', '頸部淋巴腺腫大']",https://health.udn.com/disease/sole/227
肺結核,"['Pulmonary Tuberculosis', ' Pulmonary TB']","['感染科', '呼吸胸腔科']",['肺部'],"['長期咳嗽', '咳痰', '咳血', '胸痛', '胸口緊悶', '呼吸困難', '呈粘液樣膿性痰', '食慾不振', '體重減輕', '午後近傍晚發燒', '疲倦乏力', '夜間盜汗']",https://health.udn.com/disease/sole/228
敗血症,['Sepsis'],['感染科'],['血液'],"['發燒', '寒顫', '心跳過快', '抽筋', '呼吸急促', '心跳加快', '意識改變', '低血壓', '呼吸性鹼中毒', '體溫過低', '白血球異常', '腹痛', '咳嗽', '喘', '食欲不振', '噁心嘔吐', '腹脹', '肌肉痛', '關節痛', '皮疹']",https://health.udn.com/disease/sole/229
天花,['Smallpox'],['感染科'],['皮膚'],"['高燒', '背痛', '疲倦', '發疹', '頭痛', '腹痛', '嘔吐', '口咽潰瘍', '水泡', '膿泡', '軟組織膿腫', '角膜潰瘍', '結痂', '發冷']",https://health.udn.com/disease/sole/230
破傷風,['Tetanus'],"['感染科', '家醫科']","['皮膚', '肌肉', '神經系統']","['倦怠', '頭痛', '出汗', '激動', '咀嚼無力', '牙關緊閉', '顏面僵硬', '頸肌異常', '腹部僵硬', '肌肉收縮', '肌肉痙攣', '抽搐', '角弓反張', '痙笑', '心悸', '呼吸急促', '全身性僵直', '癲癇']",https://health.udn.com/disease/sole/231
支氣管炎,['Bronchitis'],['呼吸胸腔科'],['氣管'],"['乾咳', '咳痰', '胸悶', '全身酸痛', '發燒', '呼吸有雜音', '呼吸急促', '咳嗽', '喘息']",https://health.udn.com/disease/sole/60912
氣喘,['asthma'],['呼吸胸腔科'],"['氣管', '胸部']","['咳嗽', '呼吸聲音很大', '呼吸急促', '胸悶', '呼吸困難', '夜咳', '喘鳴']",https://health.udn.com/disease/sole/60913
肺炎,['Pneumonia'],"['呼吸胸腔科', '胸腔科', '呼吸治療科']","['氣管', '胸部']","['咳嗽', '咳痰', '發燒', '畏寒', '胸痛', '呼吸急促', '呼吸困難', '咳血', '頭疼', '食慾減退', '疲倦', '腹瀉', '噁心', '嘔吐']",https://health.udn.com/disease/sole/60914
肺氣腫,"['Emphysema', 'Pulmonary Emphysema', 'Emphysema of Lung']",['呼吸胸腔科'],['肺'],"['慢性咳嗽', '喘鳴聲', '易喘', '咳痰', '咳血', '呼吸困難', '呼吸短促', '胸悶', '全身乏力', '心悸', '體重減輕', '容易疲倦', '水腫', '發紺', '頭痛', '入睡困難', '精神恍惚', '食慾不振']",https://health.udn.com/disease/sole/60915
百日咳,['Pertussis'],"['小兒科', '家醫科', '呼吸胸腔科', '感染科']",['呼吸道'],"['流鼻水', '打噴嚏', '咳嗽', '哮咳', '疲倦', '發燒', '食慾不振', '咳嗽後嘔吐', '呼吸暫停', '發紺']",https://health.udn.com/disease/sole/61682
